movie_id,year,genres
833,1996,"[3, 0, 0]"
834,1996,"[3, 0, 0]"
835,1996,"[7, 0, 0]"
836,1996,"[8, 4, 10]"
837,1996,"[2, 3, 0]"
838,1996,"[3, 7, 6]"
839,1996,"[8, 10, 0]"
840,1996,"[3, 0, 0]"
841,1959,"[11, 0, 0]"
842,1996,"[11, 0, 0]"
843,1995,"[7, 0, 0]"
844,1993,"[7, 0, 0]"
845,1994,"[7, 0, 0]"
846,1995,"[7, 0, 0]"
847,1996,"[3, 7, 0]"
848,1996,"[7, 0, 0]"
849,1996,"[8, 4, 12]"
850,1995,"[9, 7, 0]"
851,1996,"[7, 0, 0]"
852,1996,"[3, 6, 0]"
853,1992,"[7, 0, 0]"
854,1958,"[7, 0, 0]"
855,1990,"[7, 0, 0]"
856,1993,"[3, 0, 0]"
857,1949,"[7, 0, 0]"
858,1972,"[8, 9, 7]"
859,1996,"[13, 0, 0]"
860,1994,"[3, 0, 0]"
861,1992,"[8, 10, 0]"
862,1996,"[7, 0, 0]"
863,1994,"[3, 0, 0]"
864,1995,"[3, 7, 0]"
865,1995,"[7, 0, 0]"
866,1996,"[9, 7, 6]"
867,1996,"[3, 9, 0]"
868,1991,"[3, 0, 0]"
869,1996,"[9, 0, 0]"
870,1997,"[3, 0, 0]"
871,1996,"[3, 0, 0]"
872,1994,"[7, 0, 0]"
873,1976,"[7, 0, 0]"
874,1995,"[9, 7, 0]"
875,1994,"[7, 0, 0]"
876,1993,"[8, 0, 0]"
877,1996,"[7, 0, 0]"
878,1995,"[7, 0, 0]"
879,1997,"[11, 0, 0]"
880,1996,"[12, 10, 0]"
881,1996,"[2, 3, 0]"
882,1996,"[7, 10, 0]"
884,1995,"[7, 0, 0]"
885,1996,"[2, 7, 5]"
886,1996,"[8, 0, 0]"
887,1998,"[7, 0, 0]"
888,1995,"[1, 2, 0]"
889,1994,"[6, 0, 0]"
890,1988,"[10, 0, 0]"
891,1995,"[11, 10, 0]"
892,1996,"[3, 7, 6]"
893,1996,"[7, 0, 0]"
894,1933,"[6, 0, 0]"
895,1992,"[7, 0, 0]"
896,1994,"[7, 0, 0]"
897,1943,"[4, 14, 0]"
898,1940,"[3, 6, 0]"
899,1952,"[15, 6, 0]"
900,1951,"[15, 6, 0]"
901,1957,"[3, 15, 0]"
902,1961,"[7, 6, 0]"
903,1958,"[16, 10, 0]"
904,1954,"[16, 10, 0]"
905,1934,"[3, 0, 0]"
906,1944,"[16, 10, 0]"
907,1934,"[3, 15, 6]"
908,1959,"[7, 10, 0]"
909,1960,"[3, 7, 0]"
910,1959,"[3, 9, 0]"
911,1963,"[3, 16, 6]"
912,1942,"[7, 6, 14]"
913,1941,"[17, 16, 0]"
914,1964,"[15, 6, 0]"
915,1954,"[3, 6, 0]"
916,1953,"[3, 6, 0]"
917,1939,"[2, 7, 0]"
918,1944,"[15, 0, 0]"
919,1939,"[4, 2, 7]"
920,1939,"[7, 6, 14]"
921,1982,"[3, 0, 0]"
922,1950,"[17, 0, 0]"
923,1941,"[7, 0, 0]"
924,1968,"[7, 16, 12]"
925,1947,"[4, 6, 0]"
926,1950,"[7, 0, 0]"
927,1939,"[3, 0, 0]"
928,1940,"[6, 10, 0]"
929,1940,"[10, 0, 0]"
930,1946,"[17, 6, 10]"
931,1945,"[16, 6, 10]"
932,1957,"[6, 0, 0]"
933,1955,"[3, 6, 10]"
934,1950,"[3, 0, 0]"
935,1953,"[3, 15, 0]"
936,1939,"[3, 6, 0]"
937,1957,"[3, 6, 0]"
938,1958,"[15, 0, 0]"
939,1958,"[3, 7, 0]"
940,1938,"[8, 4, 0]"
941,1940,"[4, 0, 0]"
942,1944,"[9, 17, 16]"
943,1947,"[7, 6, 0]"
944,1937,"[7, 0, 0]"
945,1935,"[3, 15, 6]"
946,1942,"[3, 7, 14]"
947,1936,"[3, 0, 0]"
948,1956,"[7, 0, 0]"
949,1955,"[7, 0, 0]"
950,1934,"[16, 0, 0]"
951,1940,"[3, 0, 0]"
952,1956,"[4, 3, 0]"
953,1946,"[7, 0, 0]"
954,1939,"[7, 0, 0]"
955,1938,"[3, 0, 0]"
956,1941,"[7, 6, 0]"
957,1926,"[7, 0, 0]"
958,1943,"[3, 16, 0]"
959,1934,"[7, 0, 0]"
960,1946,"[9, 7, 0]"
961,1936,"[7, 0, 0]"
962,1939,"[9, 7, 0]"
963,1949,"[15, 0, 0]"
964,1947,"[18, 0, 0]"
965,1935,"[10, 0, 0]"
966,1945,"[7, 0, 0]"
967,1943,"[18, 0, 0]"
968,1968,"[11, 12, 0]"
969,1951,"[8, 4, 6]"
970,1954,"[3, 7, 0]"
971,1958,"[7, 0, 0]"
972,1954,"[7, 0, 0]"
973,1941,"[7, 0, 0]"
974,1938,"[7, 6, 0]"
975,1937,"[3, 15, 0]"
976,1932,"[6, 14, 0]"
977,1936,"[16, 0, 0]"
978,1930,"[7, 0, 0]"
979,1995,"[7, 14, 0]"
980,1987,"[8, 0, 0]"
981,1997,"[7, 0, 0]"
982,1955,"[7, 0, 0]"
983,1995,"[6, 0, 0]"
984,1996,"[3, 7, 0]"
985,1996,"[13, 0, 0]"
986,1996,"[4, 2, 0]"
987,1997,"[7, 6, 0]"
988,1996,"[3, 7, 0]"
989,1995,"[7, 0, 0]"
990,1996,"[8, 4, 10]"
991,1996,"[7, 14, 0]"
992,1996,"[10, 0, 0]"
993,1996,"[7, 0, 0]"
994,1996,"[7, 0, 0]"
996,1996,"[8, 7, 18]"
997,1996,"[7, 10, 0]"
998,1996,"[8, 9, 0]"
999,1996,"[9, 0, 0]"
1000,1996,"[9, 0, 0]"
1001,1982,"[3, 0, 0]"
1002,1996,"[3, 0, 0]"
1003,1996,"[7, 10, 0]"
1004,1996,"[8, 10, 0]"
1005,1996,"[2, 3, 0]"
1006,1996,"[7, 0, 0]"
1007,1975,"[2, 3, 18]"
1008,1955,"[18, 0, 0]"
1009,1975,"[4, 2, 5]"
1010,1969,"[2, 3, 0]"
1011,1974,"[4, 2, 3]"
1012,1957,"[2, 7, 0]"
1013,1961,"[2, 7, 0]"
1014,1960,"[2, 3, 7]"
1015,1993,"[4, 2, 0]"
1016,1959,"[2, 3, 0]"
1017,1960,"[4, 2, 0]"
1018,1965,"[2, 3, 16]"
1019,1954,"[4, 2, 5]"
1020,1993,"[3, 0, 0]"
1021,1994,"[2, 3, 0]"
1022,1950,"[1, 2, 15]"
1023,1968,"[1, 2, 0]"
1024,1945,"[1, 2, 15]"
1025,1963,"[1, 2, 0]"
1026,1949,"[2, 7, 0]"
1027,1991,"[7, 0, 0]"
1028,1964,"[2, 3, 15]"
1029,1941,"[1, 2, 15]"
1030,1977,"[4, 1, 2]"
1031,1971,"[4, 2, 15]"
1032,1951,"[1, 2, 15]"
1033,1981,"[1, 2, 0]"
1034,1996,"[9, 0, 0]"
1035,1965,"[15, 0, 0]"
1036,1988,"[8, 10, 0]"
1037,1992,"[8, 12, 10]"
1038,1996,"[7, 0, 0]"
1039,1995,"[13, 0, 0]"
1040,1996,"[7, 0, 0]"
1041,1996,"[7, 0, 0]"
1042,1996,"[3, 0, 0]"
1043,1996,"[7, 6, 0]"
1044,1996,"[7, 0, 0]"
1045,1996,"[3, 7, 0]"
1046,1996,"[7, 6, 0]"
1047,1996,"[8, 10, 0]"
1049,1996,"[8, 4, 0]"
1050,1996,"[13, 7, 0]"
1051,1996,"[7, 0, 0]"
1052,1996,"[7, 0, 0]"
1053,1996,"[9, 7, 0]"
1054,1996,"[7, 0, 0]"
1055,1997,"[10, 0, 0]"
1056,1996,"[7, 0, 0]"
1057,1996,"[3, 15, 6]"
1058,1996,"[7, 0, 0]"
1059,1996,"[7, 6, 0]"
1060,1996,"[3, 7, 0]"
1061,1996,"[9, 7, 0]"
1062,1996,"[7, 0, 0]"
1063,1996,"[7, 0, 0]"
1064,1996,"[1, 2, 3]"
1065,1950,"[16, 0, 0]"
1066,1937,"[3, 15, 6]"
1067,1937,"[3, 15, 6]"
1068,1947,"[9, 17, 0]"
1069,1944,"[17, 10, 0]"
1070,1952,"[4, 0, 0]"
1071,1994,"[6, 14, 0]"
1073,1971,"[4, 2, 3]"
1075,1994,"[3, 0, 0]"
1076,1961,"[10, 0, 0]"
1077,1973,"[3, 12, 0]"
1078,1971,"[3, 14, 0]"
1079,1988,"[3, 0, 0]"
1080,1979,"[3, 0, 0]"
1081,1982,"[3, 15, 0]"
1082,1972,"[7, 0, 0]"
1083,1965,"[3, 15, 0]"
1084,1967,"[9, 7, 0]"
1085,1958,"[4, 7, 0]"
1086,1954,"[16, 10, 0]"
1087,1995,"[15, 0, 0]"
1088,1987,"[15, 6, 0]"
1089,1992,"[9, 10, 0]"
1090,1986,"[7, 14, 0]"
1091,1989,"[3, 0, 0]"
1092,1992,"[16, 10, 0]"
1093,1991,"[7, 15, 0]"
1094,1992,"[7, 6, 14]"
1095,1992,"[7, 0, 0]"
1096,1982,"[7, 0, 0]"
1097,1982,"[2, 7, 5]"
1098,1996,"[3, 0, 0]"
1099,1938,"[7, 0, 0]"
1100,1990,"[8, 6, 0]"
1101,1986,"[8, 6, 0]"
1102,1996,"[8, 0, 0]"
1103,1955,"[7, 0, 0]"
1104,1951,"[7, 0, 0]"
1105,1996,"[11, 0, 0]"
1106,1996,"[13, 0, 0]"
1107,1991,"[3, 0, 0]"
1108,1995,"[13, 0, 0]"
1109,1996,"[7, 0, 0]"
1110,1996,"[8, 0, 0]"
1111,1996,"[13, 0, 0]"
1112,1996,"[8, 7, 0]"
1113,1996,"[3, 0, 0]"
1114,1996,"[7, 0, 0]"
1115,1995,"[3, 7, 0]"
1116,1995,"[7, 0, 0]"
1117,1996,"[7, 0, 0]"
1118,1995,"[4, 18, 0]"
1119,1997,"[7, 0, 0]"
1120,1996,"[7, 0, 0]"
1121,1996,"[7, 0, 0]"
1122,1995,"[13, 0, 0]"
1123,1996,"[13, 0, 0]"
1124,1981,"[7, 0, 0]"
1125,1974,"[3, 0, 0]"
1126,1991,"[3, 5, 0]"
1127,1989,"[8, 4, 12]"
1128,1980,"[11, 0, 0]"
1129,1981,"[8, 4, 12]"
1130,1980,"[11, 0, 0]"
1131,1986,"[7, 0, 0]"
1132,1986,"[7, 0, 0]"
1133,1994,"[3, 7, 0]"
1134,1993,"[8, 7, 0]"
1135,1980,"[3, 0, 0]"
1136,1974,"[3, 0, 0]"
1137,1996,"[6, 0, 0]"
1138,1995,"[13, 0, 0]"
1139,1996,"[7, 0, 0]"
1140,1996,"[7, 0, 0]"
1141,1995,"[7, 0, 0]"
1142,1996,"[7, 0, 0]"
1143,1996,"[3, 0, 0]"
1144,1996,"[13, 0, 0]"
1145,1996,"[13, 0, 0]"
1146,1995,"[3, 7, 0]"
1147,1996,"[13, 0, 0]"
1148,1993,"[1, 3, 0]"
1149,1994,"[13, 7, 0]"
1150,1982,"[7, 0, 0]"
1151,1994,"[1, 3, 10]"
1152,1948,"[9, 17, 10]"
1153,1948,"[17, 0, 0]"
1154,1947,"[17, 0, 0]"
1155,1986,"[7, 0, 0]"
1156,1942,"[7, 0, 0]"
1157,1946,"[7, 0, 0]"
1158,1935,"[3, 0, 0]"
1159,1935,"[6, 0, 0]"
1160,1934,"[3, 0, 0]"
1161,1979,"[7, 0, 0]"
1162,1972,"[3, 0, 0]"
1163,1994,"[7, 0, 0]"
1164,1966,"[7, 0, 0]"
1165,1996,"[7, 10, 0]"
1166,1995,"[3, 0, 0]"
1167,1996,"[3, 0, 0]"
1168,1996,"[11, 0, 0]"
1169,1990,"[13, 0, 0]"
1170,1995,"[8, 0, 0]"
1171,1992,"[3, 0, 0]"
1172,1988,"[3, 7, 6]"
1173,1989,"[7, 0, 0]"
1174,1994,"[3, 0, 0]"
1175,1991,"[3, 12, 0]"
1176,1991,"[7, 0, 0]"
1177,1991,"[7, 0, 0]"
1178,1957,"[7, 14, 0]"
1179,1990,"[9, 7, 17]"
1180,1991,"[3, 0, 0]"
1181,1995,"[8, 0, 0]"
1183,1996,"[7, 6, 14]"
1184,1991,"[3, 14, 0]"
1185,1989,"[7, 0, 0]"
1186,1989,"[7, 0, 0]"
1187,1992,"[7, 0, 0]"
1188,1992,"[3, 6, 0]"
1189,1988,"[13, 0, 0]"
1190,1990,"[7, 0, 0]"
1191,1991,"[13, 0, 0]"
1192,1990,"[13, 0, 0]"
1193,1975,"[7, 0, 0]"
1194,1978,"[3, 0, 0]"
1196,1980,"[8, 4, 7]"
1197,1987,"[8, 4, 3]"
1198,1981,"[8, 4, 0]"
1199,1985,"[12, 0, 0]"
1200,1986,"[8, 12, 10]"
1201,1966,"[8, 18, 0]"
1202,1987,"[3, 0, 0]"
1203,1957,"[7, 0, 0]"
1204,1962,"[4, 14, 0]"
1205,1986,"[8, 1, 2]"
1206,1971,"[12, 0, 0]"
1207,1962,"[7, 0, 0]"
1208,1979,"[7, 14, 0]"
1209,1969,"[18, 0, 0]"
1210,1983,"[8, 4, 6]"
1211,1987,"[3, 7, 6]"
1212,1949,"[16, 10, 0]"
1213,1990,"[9, 7, 0]"
1214,1979,"[8, 11, 12]"
1215,1993,"[8, 4, 3]"
1216,1988,"[4, 6, 0]"
1217,1985,"[7, 14, 0]"
1218,1989,"[8, 10, 0]"
1219,1960,"[11, 10, 0]"
1220,1980,"[8, 3, 15]"
1221,1974,"[8, 9, 7]"
1222,1987,"[8, 7, 14]"
1223,1992,"[1, 3, 0]"
1224,1989,"[7, 14, 0]"
1225,1984,"[7, 0, 0]"
1226,1952,"[3, 6, 0]"
1227,1984,"[9, 7, 10]"
1228,1980,"[7, 0, 0]"
1230,1977,"[3, 6, 0]"
1231,1983,"[7, 0, 0]"
1232,1979,"[16, 12, 0]"
1233,1981,"[8, 7, 14]"
1234,1973,"[3, 9, 0]"
1235,1971,"[3, 0, 0]"
1236,1990,"[3, 7, 0]"
1237,1957,"[7, 0, 0]"
1238,1983,"[3, 0, 0]"
1240,1984,"[8, 12, 10]"
1241,1992,"[3, 11, 0]"
1242,1989,"[8, 7, 14]"
1243,1990,"[3, 7, 0]"
1244,1979,"[3, 7, 6]"
1245,1990,"[7, 0, 0]"
1246,1989,"[7, 0, 0]"
1247,1967,"[7, 6, 0]"
1248,1958,"[9, 17, 10]"
1249,1990,"[10, 0, 0]"
1250,1957,"[7, 14, 0]"
1251,1963,"[7, 0, 0]"
1252,1974,"[17, 16, 10]"
1253,1951,"[7, 12, 0]"
1254,1948,"[4, 0, 0]"
1255,1987,"[3, 11, 0]"
1256,1933,"[3, 14, 0]"
1257,1985,"[3, 0, 0]"
1258,1980,"[11, 0, 0]"
1259,1986,"[4, 3, 7]"
1260,1931,"[9, 17, 10]"
1261,1987,"[8, 4, 3]"
1262,1963,"[4, 14, 0]"
1263,1978,"[7, 14, 0]"
1264,1981,"[8, 7, 16]"
1265,1993,"[3, 6, 0]"
1266,1992,"[18, 0, 0]"
1267,1962,"[17, 10, 0]"
1268,1990,"[7, 0, 0]"
1269,1944,"[3, 16, 10]"
1270,1985,"[3, 12, 0]"
1271,1991,"[7, 0, 0]"
1272,1970,"[7, 14, 0]"
1273,1986,"[3, 7, 0]"
1274,1988,"[4, 1, 12]"
1275,1986,"[8, 4, 0]"
1276,1967,"[3, 7, 0]"
1277,1990,"[8, 7, 6]"
1278,1974,"[3, 11, 0]"
1279,1991,"[3, 7, 0]"
1280,1991,"[7, 0, 0]"
1281,1940,"[3, 0, 0]"
1282,1940,"[1, 2, 15]"
1283,1952,"[18, 0, 0]"
1284,1946,"[17, 16, 0]"
1285,1989,"[3, 0, 0]"
1286,1980,"[7, 6, 0]"
1287,1959,"[8, 4, 7]"
1288,1984,"[3, 7, 15]"
1289,1983,"[13, 14, 0]"
1290,1987,"[7, 6, 0]"
1291,1989,"[8, 4, 0]"
1292,1979,"[3, 0, 0]"
1293,1982,"[7, 0, 0]"
1294,1970,"[3, 14, 0]"
1295,1988,"[7, 0, 0]"
1296,1986,"[7, 6, 0]"
1297,1985,"[3, 0, 0]"
1298,1982,"[7, 15, 14]"
1299,1984,"[7, 14, 0]"
1300,1985,"[7, 0, 0]"
1301,1956,"[12, 0, 0]"
1302,1989,"[7, 0, 0]"
1303,1975,"[4, 0, 0]"
1304,1969,"[8, 3, 18]"
1305,1984,"[7, 0, 0]"
1306,1991,"[7, 12, 0]"
1307,1989,"[3, 6, 0]"
1308,1995,"[3, 0, 0]"
1309,1995,"[7, 6, 0]"
1310,1996,"[13, 0, 0]"
1311,1996,"[3, 0, 0]"
1312,1996,"[7, 0, 0]"
1313,1996,"[9, 0, 0]"
1314,1996,"[6, 0, 0]"
1315,1995,"[13, 0, 0]"
1316,1996,"[7, 0, 0]"
1317,1996,"[3, 0, 0]"
1318,1995,"[3, 7, 0]"
1319,1993,"[13, 0, 0]"
1320,1992,"[8, 11, 12]"
1321,1981,"[11, 0, 0]"
1322,1992,"[11, 0, 0]"
1323,1983,"[11, 0, 0]"
1324,1996,"[11, 0, 0]"
1325,1993,"[11, 0, 0]"
1326,1982,"[11, 0, 0]"
1327,1979,"[11, 0, 0]"
1328,1990,"[11, 0, 0]"
1329,1974,"[11, 0, 0]"
1330,1986,"[3, 11, 0]"
1331,1977,"[11, 0, 0]"
1332,1987,"[11, 10, 0]"
1333,1963,"[11, 0, 0]"
1334,1958,"[11, 12, 0]"
1335,1981,"[8, 11, 0]"
1336,1991,"[11, 0, 0]"
1337,1945,"[11, 0, 0]"
1339,1992,"[11, 6, 0]"
1340,1935,"[11, 0, 0]"
1341,1976,"[11, 0, 0]"
1342,1992,"[11, 0, 0]"
1343,1991,"[10, 0, 0]"
1344,1962,"[17, 10, 0]"
1345,1976,"[11, 0, 0]"
1346,1982,"[11, 0, 0]"
1347,1984,"[11, 0, 0]"
1348,1922,"[11, 0, 0]"
1349,1986,"[11, 0, 0]"
1350,1976,"[11, 0, 0]"
1351,1997,"[7, 0, 0]"
1352,1996,"[9, 10, 0]"
1353,1996,"[3, 6, 0]"
1354,1996,"[7, 0, 0]"
1355,1997,"[11, 10, 0]"
1356,1996,"[8, 4, 12]"
1357,1996,"[7, 6, 0]"
1358,1996,"[7, 10, 0]"
1359,1996,"[4, 2, 3]"
1360,1982,"[7, 0, 0]"
1361,1996,"[13, 0, 0]"
1362,1970,"[7, 0, 0]"
1363,1996,"[7, 0, 0]"
1364,1995,"[8, 0, 0]"
1365,1996,"[7, 0, 0]"
1366,1996,"[7, 0, 0]"
1367,1996,"[2, 3, 0]"
1368,1950,"[7, 0, 0]"
1369,1994,"[7, 10, 0]"
1370,1990,"[8, 10, 0]"
1371,1979,"[8, 4, 12]"
1372,1991,"[8, 4, 12]"
1373,1989,"[8, 4, 12]"
1374,1982,"[8, 4, 12]"
1375,1984,"[8, 4, 12]"
1376,1986,"[8, 4, 12]"
1377,1992,"[8, 4, 3]"
1378,1988,"[8, 3, 18]"
1379,1990,"[8, 3, 18]"
1380,1978,"[3, 15, 6]"
1381,1982,"[3, 15, 6]"
1382,1990,"[8, 7, 0]"
1383,1996,"[8, 12, 0]"
1384,1996,"[7, 0, 0]"
1385,1992,"[8, 0, 0]"
1386,1958,"[18, 0, 0]"
1387,1975,"[8, 11, 0]"
1388,1978,"[8, 11, 0]"
1389,1983,"[8, 11, 0]"
1390,1996,"[3, 0, 0]"
1391,1996,"[8, 3, 12]"
1392,1996,"[3, 7, 0]"
1393,1996,"[7, 6, 0]"
1394,1987,"[3, 0, 0]"
1395,1987,"[3, 7, 0]"
1396,1992,"[9, 7, 12]"
1397,1996,"[7, 0, 0]"
1398,1996,"[6, 14, 0]"
1399,1996,"[7, 0, 0]"
1400,1996,"[7, 0, 0]"
1401,1996,"[7, 0, 0]"
1404,1997,"[9, 7, 0]"
1405,1996,"[1, 3, 0]"
1406,1995,"[7, 0, 0]"
1407,1996,"[11, 10, 0]"
1408,1992,"[8, 6, 14]"
1409,1996,"[3, 6, 0]"
1410,1996,"[3, 7, 0]"
1411,1996,"[7, 0, 0]"
1412,1996,"[7, 0, 0]"
1413,1996,"[7, 0, 0]"
1414,1996,"[3, 0, 0]"
1415,1996,"[9, 7, 6]"
1416,1996,"[7, 15, 0]"
1417,1996,"[7, 0, 0]"
1419,1971,"[7, 0, 0]"
1420,1996,"[13, 0, 0]"
1421,1995,"[13, 0, 0]"
1422,1997,"[16, 10, 0]"
1423,1996,"[7, 0, 0]"
1424,1996,"[8, 0, 0]"
1425,1997,"[3, 0, 0]"
1426,1997,"[2, 0, 0]"
1427,1997,"[10, 0, 0]"
1428,1995,"[7, 0, 0]"
1429,1996,"[8, 0, 0]"
1430,1997,"[10, 0, 0]"
1431,1997,"[8, 3, 0]"
1432,1997,"[8, 0, 0]"
1433,1994,"[3, 11, 0]"
1434,1994,"[8, 0, 0]"
1436,1980,"[3, 0, 0]"
1437,1993,"[7, 0, 0]"
1438,1997,"[8, 10, 0]"
1439,1997,"[3, 0, 0]"
1440,1993,"[3, 0, 0]"
1441,1993,"[3, 6, 0]"
1442,1997,"[7, 0, 0]"
1443,1996,"[13, 0, 0]"
1444,1994,"[3, 0, 0]"
1445,1997,"[3, 14, 0]"
1446,1996,"[3, 0, 0]"
1447,1997,"[9, 0, 0]"
1448,1996,"[13, 0, 0]"
1449,1996,"[3, 0, 0]"
1450,1996,"[14, 0, 0]"
1453,1997,"[3, 6, 0]"
1454,1997,"[3, 0, 0]"
1455,1996,"[3, 6, 0]"
1456,1997,"[3, 0, 0]"
1457,1997,"[3, 6, 0]"
1458,1997,"[6, 0, 0]"
1459,1997,"[16, 10, 0]"
1460,1997,"[2, 3, 16]"
1461,1997,"[3, 0, 0]"
1462,1996,"[13, 0, 0]"
1463,1997,"[3, 6, 0]"
1464,1997,"[16, 0, 0]"
1465,1997,"[7, 0, 0]"
1466,1997,"[9, 7, 0]"
1467,1996,"[3, 7, 0]"
1468,1997,"[3, 6, 0]"
1470,1997,"[13, 0, 0]"
1471,1997,"[7, 0, 0]"
1472,1997,"[9, 10, 0]"
1473,1997,"[8, 3, 9]"
1474,1997,"[2, 3, 0]"
1475,1996,"[6, 0, 0]"
1476,1997,"[3, 7, 0]"
1477,1997,"[6, 0, 0]"
1479,1997,"[8, 6, 10]"
1480,1997,"[8, 7, 10]"
1482,1996,"[3, 7, 0]"
1483,1996,"[7, 10, 0]"
1484,1996,"[16, 0, 0]"
1485,1997,"[3, 0, 0]"
1486,1996,"[7, 0, 0]"
1487,1997,"[7, 15, 0]"
1488,1997,"[8, 7, 10]"
1489,1997,"[1, 2, 15]"
1490,1997,"[3, 0, 0]"
1493,1996,"[6, 0, 0]"
1494,1997,"[3, 0, 0]"
1495,1997,"[8, 4, 2]"
1496,1997,"[7, 6, 0]"
1497,1997,"[8, 0, 0]"
1498,1997,"[7, 6, 0]"
1499,1997,"[8, 4, 10]"
1500,1997,"[3, 9, 0]"
1501,1997,"[9, 0, 0]"
1502,1996,"[6, 0, 0]"
1503,1997,"[3, 0, 0]"
1504,1996,"[7, 0, 0]"
1507,1997,"[7, 14, 0]"
1508,1997,"[7, 0, 0]"
1509,1997,"[7, 0, 0]"
1510,1997,"[7, 0, 0]"
1511,1996,"[3, 0, 0]"
1513,1997,"[3, 0, 0]"
1514,1996,"[6, 0, 0]"
1515,1997,"[7, 10, 0]"
1516,1996,"[3, 0, 0]"
1517,1997,"[3, 0, 0]"
1518,1997,"[8, 10, 0]"
1519,1996,"[7, 0, 0]"
1520,1997,"[6, 0, 0]"
1522,1996,"[7, 0, 0]"
1523,1997,"[8, 9, 6]"
1524,1992,"[7, 0, 0]"
1525,1997,"[8, 4, 2]"
1526,1997,"[3, 0, 0]"
1527,1997,"[8, 12, 0]"
1528,1996,"[3, 0, 0]"
1529,1997,"[7, 0, 0]"
1531,1996,"[7, 0, 0]"
1532,1997,"[3, 0, 0]"
1533,1996,"[7, 0, 0]"
1534,1965,"[7, 0, 0]"
1535,1997,"[7, 6, 0]"
1537,1996,"[3, 0, 0]"
1538,1997,"[4, 2, 0]"
1539,1997,"[3, 9, 0]"
1541,1997,"[3, 6, 0]"
1542,1996,"[3, 7, 6]"
1543,1997,"[7, 0, 0]"
1544,1997,"[8, 4, 12]"
1545,1996,"[7, 0, 0]"
1546,1996,"[3, 0, 0]"
1547,1997,"[2, 7, 0]"
1548,1996,"[7, 0, 0]"
1549,1995,"[7, 6, 0]"
1550,1997,"[3, 6, 0]"
1551,1997,"[4, 2, 7]"
1552,1997,"[8, 4, 10]"
1553,1996,"[3, 0, 0]"
1554,1995,"[7, 6, 0]"
1555,1995,"[7, 0, 0]"
1556,1997,"[8, 6, 10]"
1557,1996,"[7, 0, 0]"
1558,1996,"[3, 0, 0]"
1559,1995,"[7, 0, 0]"
1561,1996,"[3, 0, 0]"
1562,1997,"[8, 4, 9]"
1563,1997,"[7, 0, 0]"
1564,1997,"[3, 6, 0]"
1565,1996,"[3, 10, 0]"
1566,1997,"[4, 1, 2]"
1567,1997,"[7, 0, 0]"
1568,1996,"[9, 7, 16]"
1569,1997,"[3, 6, 0]"
1570,1992,"[12, 0, 0]"
1571,1996,"[3, 6, 0]"
1572,1963,"[7, 0, 0]"
1573,1997,"[8, 12, 10]"
1574,1997,"[6, 0, 0]"
1575,1996,"[7, 0, 0]"
1577,1996,"[7, 0, 0]"
1578,1995,"[9, 0, 0]"
1579,1996,"[7, 0, 0]"
1580,1997,"[8, 4, 3]"
1581,1997,"[3, 0, 0]"
1582,1997,"[4, 2, 0]"
1583,1997,"[2, 5, 0]"
1584,1997,"[7, 12, 0]"
1585,1996,"[3, 0, 0]"
1586,1997,"[8, 7, 14]"
1587,1982,"[8, 4, 0]"
1588,1997,"[2, 3, 0]"
1589,1997,"[9, 7, 16]"
1590,1997,"[8, 16, 12]"
1591,1997,"[8, 4, 12]"
1592,1997,"[2, 3, 0]"
1593,1997,"[3, 6, 0]"
1594,1997,"[7, 0, 0]"
1595,1997,"[4, 2, 7]"
1596,1997,"[7, 0, 0]"
1597,1997,"[8, 16, 6]"
1598,1998,"[9, 7, 10]"
1599,1997,"[8, 0, 0]"
1600,1997,"[7, 6, 0]"
1601,1997,"[9, 7, 17]"
1602,1997,"[3, 0, 0]"
1603,1997,"[12, 10, 0]"
1604,1997,"[8, 3, 0]"
1605,1997,"[4, 6, 0]"
1606,1997,"[8, 4, 0]"
1608,1997,"[8, 10, 0]"
1609,1997,"[7, 0, 0]"
1610,1990,"[8, 10, 0]"
1611,1991,"[7, 0, 0]"
1612,1997,"[3, 0, 0]"
1613,1997,"[7, 0, 0]"
1614,1997,"[3, 0, 0]"
1615,1997,"[4, 10, 0]"
1616,1997,"[8, 10, 14]"
1617,1997,"[9, 17, 16]"
1619,1997,"[7, 14, 0]"
1620,1997,"[9, 7, 10]"
1621,1997,"[7, 0, 0]"
1622,1997,"[3, 7, 0]"
1623,1997,"[11, 0, 0]"
1624,1997,"[7, 0, 0]"
1625,1997,"[16, 10, 0]"
1626,1997,"[8, 7, 10]"
1627,1997,"[8, 9, 16]"
1628,1997,"[7, 0, 0]"
1629,1997,"[3, 6, 0]"
1630,1997,"[3, 7, 0]"
1631,1997,"[10, 0, 0]"
1632,1997,"[3, 6, 0]"
1633,1997,"[7, 0, 0]"
1635,1997,"[7, 0, 0]"
1636,1997,"[8, 10, 0]"
1639,1997,"[7, 6, 0]"
1640,1997,"[3, 0, 0]"
1641,1997,"[3, 0, 0]"
1642,1996,"[3, 7, 0]"
1643,1997,"[7, 6, 0]"
1644,1997,"[11, 16, 10]"
1645,1997,"[9, 11, 16]"
1646,1997,"[3, 0, 0]"
1647,1997,"[9, 10, 0]"
1648,1997,"[3, 7, 10]"
1649,1997,"[13, 0, 0]"
1650,1997,"[7, 0, 0]"
1651,1997,"[7, 0, 0]"
1652,1997,"[13, 0, 0]"
1653,1997,"[7, 12, 10]"
